datetime,maximum_2m_air_temperature,minimum_2m_air_temperature
2019-04-30,293.1351318359375,281.5937194824219
2019-05-01,294.192626953125,279.21209716796875
2019-05-02,298.81427001953125,281.135986328125
2019-05-03,295.12213134765625,287.3018493652344
2019-05-04,291.10247802734375,285.68255615234375
2019-05-05,293.6656799316406,283.3678894042969
2019-05-06,291.5940246582031,281.0480651855469
2019-05-07,295.92218017578125,279.46820068359375
2019-05-08,302.9146728515625,281.8898010253906
2019-05-09,300.074462890625,287.14813232421875
2019-05-10,301.7712707519531,287.50115966796875
2019-05-11,303.2982177734375,288.80865478515625
2019-05-12,294.3711242675781,287.55157470703125
2019-05-13,290.4044189453125,285.4519348144531
2019-05-14,289.8587951660156,285.2543029785156
2019-05-15,297.49322509765625,285.2664489746094
2019-05-16,292.6455078125,283.29925537109375
2019-05-17,305.98046875,283.4751892089844
2019-05-18,295.6170959472656,287.240966796875
2019-05-19,295.75115966796875,286.1209411621094
2019-05-20,295.8556823730469,284.0269775390625
2019-05-21,299.0319519042969,284.11968994140625
2019-05-22,297.99822998046875,287.474365234375
2019-05-23,299.27508544921875,284.7922058105469
2019-05-24,300.9512634277344,286.6044921875
2019-05-25,294.03070068359375,288.8946533203125
2019-05-26,289.96551513671875,287.7308654785156
2019-05-27,292.1552429199219,287.7519836425781
2019-05-28,298.6995849609375,286.0378112792969
2019-05-29,294.4906311035156,286.9939270019531
2019-05-30,295.2663269042969,285.3435363769531
2019-05-31,294.4681701660156,284.3365783691406
2019-06-01,295.6880798339844,284.73419189453125
2019-06-02,299.4609680175781,284.414794921875
2019-06-03,303.3381042480469,286.0152282714844
2019-06-04,306.511962890625,288.42425537109375
2019-06-05,307.7646179199219,290.9320983886719
2019-06-06,302.4500732421875,291.37493896484375
2019-06-07,310.83160400390625,291.593505859375
2019-06-08,308.7256164550781,294.84576416015625
2019-06-09,312.478271484375,295.992431640625
2019-06-10,307.13568115234375,290.8616027832031
2019-06-11,304.4312744140625,289.99835205078125
2019-06-12,300.9906311035156,291.8664245605469
2019-06-13,309.7441101074219,290.1206970214844
2019-06-14,307.8487548828125,293.1271667480469
2019-06-15,306.1895446777344,291.20062255859375
2019-06-16,304.7241516113281,290.9967041015625
2019-06-17,302.4388732910156,290.35565185546875
